,userCode,project_id,requestedDevice,userAgent,pageReferrer,year,month,day,hour
1894,519d7376-e570-6809-caac-cc3a3efdd376,7591,Mobile,iPhone,Facebook,2018,1,1,9
1895,c5f7eed4-58b0-0f13-1d33-c947fedb61d8,6425,Mobile,iPhone,Facebook,2018,1,1,9
1896,5dcce0a3-ca9e-7cfa-c985-a45e16257543,2689,Mobile,iPhone,Google,2018,1,1,9
1897,d466e0a6-1dd0-dc38-884c-6283104e5c92,6053,Desktop,Windows,Google,2018,1,1,9
1902,4eab978e-3a8e-acab-f381-6e6801df8302,6912,Mobile,iPad,Google,2018,1,1,9
1906,de89bac5-57c6-ecfb-184d-cc4e973c31ac,4387,Desktop,Other_OS,Other_PageReferer,2018,1,1,9
1907,50a777c4-65e2-e98d-e218-ac8d17e2b943,1675,Desktop,Windows,Google,2018,1,1,9
1908,f63625c0-e255-0a78-2e7a-ad6853ae4fea,9000,Mobile,Android,Google,2018,1,1,9
1910,e6cdaf35-c5cd-c132-3970-345178982c00,7617,Mobile,Android,Google,2018,1,1,9
1911,c7865e60-33cb-cf34-5858-19dd7c6162b0,5966,Mobile,Android,Other_PageReferer,2018,1,1,9
1912,b8558bc6-d817-1b26-b01a-1324f97bb8c7,8326,Mobile,Android,Other_PageReferer,2018,1,1,9
1914,caab2bac-6564-bf18-a56e-33a7013ca8ed,3738,Desktop,Windows,Google,2018,1,1,9
1915,40874d96-34a7-2928-19ac-a1b8a47a0473,5764,Mobile,Android,Facebook,2018,1,1,9
1917,cb675685-33d0-fb29-ecef-690f6ab0128e,3440,Desktop,Windows,Google,2018,1,1,9
1918,fdc08d1e-cd4f-5952-6e0e-beac887945c9,3560,Mobile,Android,HomeWebsite,2018,1,1,9
1920,de89bac5-57c6-ecfb-184d-cc4e973c31ac,6315,Desktop,Other_OS,Other_PageReferer,2018,1,1,9
1921,37babfe3-f7cc-f196-e693-3f4bdd7651a2,7591,Mobile,Android,Facebook,2018,1,1,9
1922,ef520716-7ca2-098b-ffcd-990248d23d77,7861,Mobile,iPhone,Google,2018,1,1,9
1923,de89bac5-57c6-ecfb-184d-cc4e973c31ac,5363,Desktop,Other_OS,Other_PageReferer,2018,1,1,9
1924,45b7b1b3-5d3e-5bca-7480-d8fb4ae99be2,6427,Mobile,Android,Google,2018,1,1,9
1927,509f701b-1665-7cfa-b81a-02b6bf310282,7286,Mobile,iPhone,Google,2018,1,1,9
1929,732b2207-b2db-474b-0d57-22c2056cb32c,3321,Mobile,iPhone,Google,2018,1,1,9
1931,de89bac5-57c6-ecfb-184d-cc4e973c31ac,1775,Desktop,Other_OS,Other_PageReferer,2018,1,1,9
1933,0799be30-2f2d-3761-397c-69ddce122316,8631,Mobile,Android,Facebook,2018,1,1,9
1936,9b546f9e-efef-74bc-98ed-437ae5d07a84,2417,Mobile,Android,Google,2018,1,1,9
1940,48aa5b4a-2270-9079-f064-fd31917abadc,8552,Desktop,Windows,Google,2018,1,1,9
1941,31bb9bf0-8ad5-3e50-f334-e6c7de89bac5,4406,Mobile,Android,Other_PageReferer,2018,1,1,9
1944,c5008bcc-296c-c323-068b-ca56045765cb,7843,Mobile,Android,Google,2018,1,1,9
1945,925c0a42-486b-025f-7e26-cd6f83e08ba8,5334,Mobile,iPhone,Google,2018,1,1,9
1946,5b61eae0-d424-e80d-0999-8bafe09426d0,4210,Mobile,iPhone,Facebook,2018,1,1,9
1947,c958ab9e-1b19-163f-b5a0-e2c55f63057d,5490,Mobile,Android,Google,2018,1,1,9
1948,31bb9bf0-8ad5-3e50-f334-e6c7de89bac5,5520,Desktop,Other_OS,Other_PageReferer,2018,1,1,9
1950,95ea3ea1-48d9-079d-603f-2e97c0ee1b23,4381,Mobile,Android,HomeWebsite,2018,1,1,9
1951,de89bac5-57c6-ecfb-184d-cc4e973c31ac,6292,Desktop,Other_OS,Other_PageReferer,2018,1,1,9
1952,de89bac5-57c6-ecfb-184d-cc4e973c31ac,3471,Desktop,Other_OS,Other_PageReferer,2018,1,1,9
1954,35ed85ae-c41d-ade2-2617-04d32dbd9a77,4965,Mobile,Android,Google,2018,1,1,9
1957,889c2c81-5900-cca9-7969-0c8fb05018e4,7514,Mobile,Android,Google,2018,1,1,9
1961,de89bac5-57c6-ecfb-184d-cc4e973c31ac,5688,Desktop,Other_OS,Other_PageReferer,2018,1,1,9
1962,3d181f58-c77a-e620-6b56-974c9470b7de,8967,Mobile,Android,Google,2018,1,1,9
1964,de89bac5-57c6-ecfb-184d-cc4e973c31ac,7491,Desktop,Other_OS,Other_PageReferer,2018,1,1,9
1966,66f39c27-6944-aee5-4154-0b814c3feb19,4978,Mobile,Android,Other_PageReferer,2018,1,1,9
1968,e4c789d2-7f7a-1023-851f-7b820e6546dd,4919,Mobile,iPhone,Google,2018,1,1,9
1970,c6231b6f-c8a2-2407-221a-fc3e436bee29,3321,Mobile,Android,Google,2018,1,1,9
1972,de89bac5-57c6-ecfb-184d-cc4e973c31ac,4412,Desktop,Other_OS,Other_PageReferer,2018,1,1,9
1974,5c3268bc-2213-fc39-80bf-cdd5d26f182f,6511,Desktop,Windows,HomeWebsite,2018,1,1,9
1976,229ad2b0-9881-8f0d-2e66-4f779cdf4c10,7874,Mobile,Android,Google,2018,1,1,9
1977,af3029da-48f0-97db-31c4-c9649191d93a,5595,Mobile,iPhone,Google,2018,1,1,9
1979,009734d7-9985-e938-616f-dc98bc08d211,5176,Desktop,Windows,Facebook,2018,1,1,9
1981,aca64032-3500-59df-4a30-738837b54645,8276,Mobile,Android,Google,2018,1,1,9
1983,75461f7d-d6ff-7dbf-1c04-8fff24715a51,6348,Mobile,iPhone,HomeWebsite,2018,1,1,9
1984,280c8d85-c64f-33f3-401c-cdd0658506b1,2022,Mobile,iPhone,Google,2018,1,1,9
1985,97e82747-574e-c48b-dff0-b0ba3f2d636d,8834,Mobile,Android,Google,2018,1,1,9
1986,de89bac5-57c6-ecfb-184d-cc4e973c31ac,3682,Desktop,Other_OS,Other_PageReferer,2018,1,1,9
1987,de89bac5-57c6-ecfb-184d-cc4e973c31ac,5967,Desktop,Other_OS,Other_PageReferer,2018,1,1,9
1990,3a80b57e-1118-2d40-9152-66d18b5b67e8,6447,Mobile,Android,Google,2018,1,1,9
1992,92ff5b1c-dde3-0e63-3994-871ca98f284a,5452,Mobile,iPhone,Google,2018,1,1,9
1993,de89bac5-57c6-ecfb-184d-cc4e973c31ac,6155,Desktop,Other_OS,Other_PageReferer,2018,1,1,9
1994,49ab6dce-9f55-1cc6-053f-692d307b8857,8406,Mobile,Android,Google,2018,1,1,9
1995,fc8b207f-7ec3-6332-0752-f0e60558b6fb,5668,Mobile,Android,Google,2018,1,1,9
1997,51eb9c6c-d56f-1b88-b59d-82538f102f53,2427,Mobile,Android,Google,2018,1,1,9
1998,93234356-3e4d-e31d-a11a-562ba2cd9674,4298,Desktop,Windows,HomeWebsite,2018,1,1,9
2000,2ffc6180-95f8-4cc0-5104-d05181c0d978,1093,Mobile,Android,Google,2018,1,1,9
2003,348800a5-3833-ae00-2e25-7ec3bb574cbb,3439,Mobile,iPad,Google,2018,1,1,9
2004,23e28b79-97ef-4402-27a6-f3b468015a71,6101,Mobile,iPhone,Google,2018,1,1,9
2006,b8e51d0d-315a-249e-4dde-26079f0d6cfc,8267,Desktop,Windows,HomeWebsite,2018,1,1,9
2007,eb57e3ec-6732-ed7b-7366-100d763b86ea,7546,Mobile,Android,Google,2018,1,1,9
2009,e6a6499a-4877-f514-5ae2-542d9a5cdb05,8941,Mobile,Android,Facebook,2018,1,1,9
2010,de89bac5-57c6-ecfb-184d-cc4e973c31ac,8077,Desktop,Other_OS,Other_PageReferer,2018,1,1,9
2011,c53e6ce8-7759-dfe0-78c7-fb1548bf7f21,9317,Mobile,iPhone,Facebook,2018,1,1,9
2012,ef346885-deda-6ecb-b416-d1860a83a952,8320,Desktop,Macintosh,HomeWebsite,2018,1,1,9
2013,00e69be7-7ffe-0434-731d-0d669acce1a9,3746,Mobile,iPhone,Google,2018,1,1,9
2014,70cb839f-65b3-9430-2809-5158efc81461,5380,Desktop,Macintosh,HomeWebsite,2018,1,1,9
2015,6f695994-fdb1-e8c2-c88e-772c51d6bfab,8008,Mobile,iPhone,HomeWebsite,2018,1,1,9
2019,cca6d12f-ff9e-2d20-048c-b04afc5f89e5,8447,Desktop,Windows,HomeWebsite,2018,1,1,9
2022,6f695994-fdb1-e8c2-c88e-772c51d6bfab,8796,Mobile,iPhone,HomeWebsite,2018,1,1,9
2023,404f832d-d9df-90ce-92e5-a03eef4df1b8,6539,Mobile,iPhone,Google,2018,1,1,9
2024,0a3fd898-f5bf-0f42-46a4-f0c12f3ef3b1,5138,Mobile,Android,Google,2018,1,1,9
2025,81400080-e375-5c27-9bea-4c8789688e5b,8646,Desktop,Windows,Google,2018,1,1,9
2026,d0d18c53-5701-7643-0227-def22e9f54f2,7541,Mobile,Android,Google,2018,1,1,9
2028,1aa91ece-ee60-87c4-e703-24231abd7c41,9191,Mobile,Android,Facebook,2018,1,1,9
2031,d1caa8cb-5f34-990f-0af4-04631322dcc9,8829,Mobile,iPhone,Google,2018,1,1,9
2034,060ccf96-1607-96ee-41d5-007212b949d3,8647,Desktop,Windows,HomeWebsite,2018,1,1,9
2035,5862f73f-f51b-fe20-6a8c-f19bb7673080,8653,Desktop,Windows,HomeWebsite,2018,1,1,9
2037,7cd0c8b9-00c8-aa67-e33e-d8c6f4dd9402,5176,Mobile,iPhone,Google,2018,1,1,9
2038,3924635c-7b72-e02a-9637-4e9014c1daac,9323,Mobile,iPhone,Facebook,2018,1,1,9
2039,388675da-2ece-d8b6-781c-f70112efd692,4419,Mobile,Android,Google,2018,1,1,9
2040,de89bac5-57c6-ecfb-184d-cc4e973c31ac,3193,Desktop,Other_OS,Other_PageReferer,2018,1,1,9
2042,28f764b7-0649-023f-96d6-6eb2730d1ead,6443,Desktop,Windows,Google,2018,1,1,9
2043,03592362-8883-cd44-b699-d2bbc0ffaccb,4299,Mobile,iPhone,Google,2018,1,1,9
2044,feb63dc0-945d-5123-75d9-837f33a43069,8688,Mobile,iPhone,Google,2018,1,1,9
2047,a04523fd-22a7-737a-f7f0-9b1b46865967,2101,Mobile,Android,Facebook,2018,1,1,9
2048,6cf72204-09d2-57b3-ffc4-72c83c236d6b,1426,Mobile,Android,Google,2018,1,1,9
2051,e1dd267a-191d-1bc8-fb8d-a29556087f26,9014,Mobile,Android,Other_PageReferer,2018,1,1,9
2052,c019a303-7824-077b-38ed-4c4f4098516e,8446,Mobile,iPhone,Google,2018,1,1,9
2054,de89bac5-57c6-ecfb-184d-cc4e973c31ac,8606,Desktop,Other_OS,Other_PageReferer,2018,1,1,9
2056,6296cd22-c7a5-abf4-d4f7-aee6023743df,1744,Mobile,iPhone,HomeWebsite,2018,1,1,9
2058,837730cf-56ef-a0c1-1dd1-14faafdaf0d6,5162,Desktop,Macintosh,Other_PageReferer,2018,1,1,9
2059,5cbffe87-3dcb-1385-09dc-14a5cfaacbcf,4335,Mobile,Android,HomeWebsite,2018,1,1,9
2061,527c65ed-75da-495c-3a41-bef9941b09db,8119,Mobile,iPad,Google,2018,1,1,9
2062,886f4ff6-de03-5684-c85a-39964e843d30,7591,Mobile,iPhone,Facebook,2018,1,1,9
2065,aa71cd3e-3951-5518-f976-4cde51596046,6096,Mobile,iPhone,Google,2018,1,1,9
2067,9bc3e473-52d1-291f-fbe6-59549c0295be,9056,Mobile,iPhone,Google,2018,1,1,9
2071,0c869f8a-711e-e276-5f60-f2ec31ce5840,7973,Mobile,iPhone,Facebook,2018,1,1,9
2073,aa99e7a9-fb73-69ae-f28a-8b38308d0c13,6308,Mobile,iPhone,Google,2018,1,1,9
2074,69dd5a19-0fe5-be94-7ecf-550728f7658e,9323,Mobile,iPhone,Facebook,2018,1,1,9
2077,55f01d29-3930-a001-152f-4e5ecad331d8,6422,Mobile,Android,HomeWebsite,2018,1,1,9
2078,8387ad80-4511-5e70-81ce-e377f7303a7b,8201,Desktop,Windows,Google,2018,1,1,9
2079,85b9f613-122f-4c43-a5b5-7a48b1427a4c,4717,Mobile,Android,Google,2018,1,1,9
2080,55f01d29-3930-a001-152f-4e5ecad331d8,9072,Mobile,Android,HomeWebsite,2018,1,1,9
2084,55f01d29-3930-a001-152f-4e5ecad331d8,6726,Mobile,Android,HomeWebsite,2018,1,1,9
2085,67f520fc-337a-76c0-4551-06d2b05188c2,4965,Mobile,iPhone,Other_PageReferer,2018,1,1,9
2086,c538ff22-df3f-68f6-a94f-4a4446a7fdd0,5598,Mobile,iPhone,HomeWebsite,2018,1,1,9
2087,77842ff0-0598-509e-6f60-3e30e2662913,8953,Mobile,Android,Google,2018,1,1,9
2089,55f01d29-3930-a001-152f-4e5ecad331d8,6726,Mobile,Android,HomeWebsite,2018,1,1,9
2090,aad155e2-8cce-4288-c747-ea31d95999c1,1006,Mobile,Android,Google,2018,1,1,9
2093,251ac177-0d4d-e6eb-400f-b6094f3d9ed4,5764,Mobile,iPhone,Facebook,2018,1,1,9
2096,97af984d-2d93-c252-582f-8b8263e0866f,5764,Mobile,Android,Facebook,2018,1,1,9
2097,de89bac5-57c6-ecfb-184d-cc4e973c31ac,4713,Desktop,Other_OS,Other_PageReferer,2018,1,1,9
2101,52752b01-696a-92d6-975e-5b44c6238ca9,9323,Mobile,iPhone,Facebook,2018,1,1,9
2104,402c5d4a-c438-cfbd-e5a7-0d3e37b4be57,5323,Mobile,Android,Other_PageReferer,2018,1,1,9
2106,18fbe7e5-694c-bf11-d396-0d6ce2bea34b,8749,Mobile,iPhone,Google,2018,1,1,9
2107,07ebcf92-1357-ead8-edda-376065b037cf,6060,Mobile,iPhone,Google,2018,1,1,9
2108,8e7e225b-8e12-2c53-87c7-ab297d495912,6308,Mobile,Android,Google,2018,1,1,9
2109,55f01d29-3930-a001-152f-4e5ecad331d8,6726,Mobile,Android,HomeWebsite,2018,1,1,9
2112,cd5153bd-20e3-f491-4799-8385898a5840,9323,Mobile,Android,HomeWebsite,2018,1,1,9
2113,be45b095-91b6-a04c-419a-9ee8c2051cd4,3757,Mobile,Android,Google,2018,1,1,9
2114,55f01d29-3930-a001-152f-4e5ecad331d8,9072,Mobile,Android,HomeWebsite,2018,1,1,9
2115,55f01d29-3930-a001-152f-4e5ecad331d8,6422,Mobile,Android,HomeWebsite,2018,1,1,9
2117,9a5c2533-52c3-fd4e-1ae1-e439adafb836,4056,Mobile,Android,Google,2018,1,1,9
2119,de89bac5-57c6-ecfb-184d-cc4e973c31ac,6162,Desktop,Other_OS,Other_PageReferer,2018,1,1,9
2120,a4484ad4-f403-5a17-7d01-7bf1a929b3c2,3171,Mobile,Android,Google,2018,1,1,9
2123,9fe7dd9f-8d54-c5e3-24cf-a6519c17ce50,5764,Mobile,Android,Facebook,2018,1,1,9
2124,7eebc14d-7ae4-d9c7-1e43-0b0f7f41e9bc,9073,Mobile,iPhone,Facebook,2018,1,1,9
2125,bf5fa5ee-d4e6-a055-8fc0-56bf0cd7d9ec,4194,Desktop,Windows,Google,2018,1,1,9
2126,7d2162bb-159b-9693-8f2b-c2dbac7a2f65,2342,Mobile,iPhone,Google,2018,1,1,9
2128,33451044-2143-8a7f-330a-9187ba84c474,9248,Mobile,Android,Google,2018,1,1,9
2129,05f4897a-c158-7e2a-5c25-3bc3ea65fb1a,8304,Desktop,Macintosh,HomeWebsite,2018,1,1,9
2132,29f6bccf-4cf7-00b3-2924-dc2df5afc63e,5087,Mobile,Android,HomeWebsite,2018,1,1,9
2133,a8bc0f7e-c445-f4df-d63e-9ac4300ba284,8689,Desktop,Windows,Google,2018,1,1,9
2137,c25df7aa-f5fa-a630-15f8-e241ebbc09d8,8813,Mobile,Android,Other_PageReferer,2018,1,1,9
2138,2df52c79-cbd9-5855-d8c9-0b624020f686,5323,Mobile,iPhone,HomeWebsite,2018,1,1,9
2140,81e876ef-bd45-a320-5371-fbf71e5c213e,5212,Mobile,Android,HomeWebsite,2018,1,1,9
2142,5e7b653d-03db-9ac6-5789-7e863b9845c5,3085,Mobile,Android,Google,2018,1,1,9
2144,0566d6b2-c6cb-0f2c-2f23-b1d1d9cddaea,8125,Mobile,Android,Google,2018,1,1,9
2147,17228c14-c576-7aff-4601-62ef55636575,5404,Mobile,Android,Google,2018,1,1,9
2148,835bc88f-c5eb-1fca-dace-eef041afb65d,8985,Desktop,Windows,Google,2018,1,1,9
2149,de89bac5-57c6-ecfb-184d-cc4e973c31ac,4995,Desktop,Other_OS,Other_PageReferer,2018,1,1,9
2150,f41589e9-5157-f7fc-9401-5ad46bf61a31,8700,Mobile,iPhone,HomeWebsite,2018,1,1,9
2151,c334dccc-05cc-d350-4639-0014045b8396,6432,Mobile,Android,Google,2018,1,1,9
2152,c2c6c6b7-11dd-2bb8-a7b3-7ac977567745,5856,Mobile,Android,Google,2018,1,1,9
2153,df82d8b3-fe7f-8006-e65c-0d22758b95a3,7591,Mobile,iPhone,Facebook,2018,1,1,9
2154,c224963a-8333-30f0-e356-233b1930af6f,6449,Mobile,iPhone,Google,2018,1,1,9
2157,1a16bfe0-3c05-76e5-0808-4c2d42bb78ec,5753,Mobile,Android,Google,2018,1,1,10
2161,de89bac5-57c6-ecfb-184d-cc4e973c31ac,4329,Desktop,Other_OS,Other_PageReferer,2018,1,1,10
2162,9528b0ae-6d65-265f-8207-20e4f04c1433,5673,Mobile,Android,Google,2018,1,1,10
2163,13542e5a-190a-70e4-8ab2-930f80f82bdd,5673,Mobile,Android,Google,2018,1,1,10
2164,a715aa59-4c26-d656-faa6-b4499751ec22,7973,Desktop,Windows,Facebook,2018,1,1,10
2166,be0d98bd-a481-7a12-202d-a36eafeb059b,7642,Mobile,Android,Google,2018,1,1,10
2167,088fc394-3db3-36d1-3419-4bf540737ea6,7694,Mobile,Android,HomeWebsite,2018,1,1,10
2170,b92f275f-7edd-757e-146a-e02dd65a82bd,9098,Mobile,iPhone,HomeWebsite,2018,1,1,10
2171,1c1b3d70-344c-f027-8455-a76afe8314e2,9317,Mobile,iPhone,Facebook,2018,1,1,10
2172,a866c402-3f0f-f492-b186-49bafa5f3ce6,7546,Mobile,Android,Google,2018,1,1,10
2174,1b4c0da0-2c10-b99e-44c2-fee8a3d897ec,7312,Mobile,Android,HomeWebsite,2018,1,1,10
2175,d650fb67-e6aa-6b58-e4f4-81aa9b78439d,4470,Desktop,Windows,HomeWebsite,2018,1,1,10
2178,627ef33a-efa2-3414-de2f-9fa32584c88c,7546,Mobile,Android,Google,2018,1,1,10
2181,b6c5802a-c90b-ee5c-3e60-9f08a6d49610,5736,Mobile,iPhone,Google,2018,1,1,10
2182,12e6b287-89c9-f552-3239-cb8c61e03e9c,9147,Mobile,iPhone,HomeWebsite,2018,1,1,10
2183,c7f61e8c-226f-c431-fbe5-80415c0d4efa,7541,Mobile,Android,Google,2018,1,1,10
2184,ee765620-c651-af4a-91b7-c887ee7d5c3f,5764,Mobile,Android,Facebook,2018,1,1,10
2187,8aa0d23c-3357-20df-1ead-3e0b86a9f629,6459,Desktop,Windows,HomeWebsite,2018,1,1,10
2189,1a16bfe0-3c05-76e5-0808-4c2d42bb78ec,5753,Mobile,Android,Google,2018,1,1,10
2190,de89bac5-57c6-ecfb-184d-cc4e973c31ac,9110,Desktop,Other_OS,Other_PageReferer,2018,1,1,10
2191,ce363ff3-65b5-26ce-74e1-76c5c85148ff,3096,Desktop,Android,Facebook,2018,1,1,10
2192,de89bac5-57c6-ecfb-184d-cc4e973c31ac,3682,Desktop,Other_OS,Other_PageReferer,2018,1,1,10
2193,de89bac5-57c6-ecfb-184d-cc4e973c31ac,4764,Desktop,Other_OS,Other_PageReferer,2018,1,1,10
2194,f35b1657-627c-8eee-d98c-a32479c95409,8059,Mobile,Android,Google,2018,1,1,10
2195,65ad4115-1907-6723-f147-2d8241c87cb1,5995,Mobile,Android,Google,2018,1,1,10
2197,31128ec6-544c-0630-8774-a8c5f657bc12,2328,Mobile,Android,Google,2018,1,1,10
2198,ec97abdc-0ead-2c58-fe1f-f59bc3a7926a,8394,Mobile,Android,Google,2018,1,1,10
2200,de89bac5-57c6-ecfb-184d-cc4e973c31ac,2819,Desktop,Other_OS,Other_PageReferer,2018,1,1,10
2203,8aa0d23c-3357-20df-1ead-3e0b86a9f629,6459,Desktop,Windows,HomeWebsite,2018,1,1,10
2205,8aa0d23c-3357-20df-1ead-3e0b86a9f629,6459,Desktop,Windows,HomeWebsite,2018,1,1,10
2206,de89bac5-57c6-ecfb-184d-cc4e973c31ac,5086,Desktop,Other_OS,Other_PageReferer,2018,1,1,10
2208,2c306d4b-41f1-0628-e101-a47b3480b35c,8394,Mobile,Android,Google,2018,1,1,10
2209,f3e24733-fb93-06a3-7f98-0f9933bf72bb,8595,Mobile,iPhone,Google,2018,1,1,10
2210,de89bac5-57c6-ecfb-184d-cc4e973c31ac,6139,Desktop,Other_OS,Other_PageReferer,2018,1,1,10
2211,a9730676-1fe6-93a5-0f65-6252e12ac6eb,5859,Desktop,Android,Google,2018,1,1,10
2212,31bb9bf0-8ad5-3e50-f334-e6c7de89bac5,3000,Desktop,Other_OS,Other_PageReferer,2018,1,1,10
2213,d650fb67-e6aa-6b58-e4f4-81aa9b78439d,4470,Desktop,Windows,HomeWebsite,2018,1,1,10
2215,31bb9bf0-8ad5-3e50-f334-e6c7de89bac5,8454,Desktop,Other_OS,Other_PageReferer,2018,1,1,10
2217,de89bac5-57c6-ecfb-184d-cc4e973c31ac,3430,Desktop,Other_OS,Other_PageReferer,2018,1,1,10
2219,de89bac5-57c6-ecfb-184d-cc4e973c31ac,3430,Desktop,Other_OS,Other_PageReferer,2018,1,1,10
2220,d650fb67-e6aa-6b58-e4f4-81aa9b78439d,4470,Desktop,Windows,HomeWebsite,2018,1,1,10
2222,de89bac5-57c6-ecfb-184d-cc4e973c31ac,3459,Desktop,Other_OS,Other_PageReferer,2018,1,1,10
2224,10d36b64-431b-1c3d-63fc-ba054de5edc6,7377,Mobile,iPhone,Google,2018,1,1,10
2226,ab758df5-2a4d-d2c9-8c99-269a3da83b22,3881,Mobile,iPhone,Google,2018,1,1,10
2227,de89bac5-57c6-ecfb-184d-cc4e973c31ac,1134,Desktop,Other_OS,Other_PageReferer,2018,1,1,10
2228,31bb9bf0-8ad5-3e50-f334-e6c7de89bac5,5351,Desktop,Other_OS,Other_PageReferer,2018,1,1,10
2229,08befa11-f58a-43ad-2c9d-e7d390164b26,4862,Mobile,iPhone,Google,2018,1,1,10
2230,de89bac5-57c6-ecfb-184d-cc4e973c31ac,7184,Desktop,Other_OS,Other_PageReferer,2018,1,1,10
2231,de89bac5-57c6-ecfb-184d-cc4e973c31ac,6861,Desktop,Other_OS,Other_PageReferer,2018,1,1,10
2232,816b740a-2128-ca99-a31d-48ba461377f0,9196,Mobile,iPad,Google,2018,1,1,10
2236,78275a8e-1d07-c85b-2c87-0e69d8706bb7,4491,Mobile,iPhone,Google,2018,1,1,10
2237,191a6bf7-8735-4fba-69e2-8d502dedb2e9,3400,Mobile,iPhone,Google,2018,1,1,10
2238,c4b7c4c2-d905-07af-b28e-94589011dcdc,4161,Mobile,iPhone,Google,2018,1,1,10
2239,c475c286-8d79-e23a-db04-5796ab177ac8,8254,Mobile,Android,Other_PageReferer,2018,1,1,10
2240,cf3a58e6-0d30-5a09-afcc-b0c92f1b51f6,4860,Mobile,iPhone,Google,2018,1,1,10
2242,65b4852d-b333-3b40-27ae-98607ce5a0cc,6443,Desktop,Android,Other_PageReferer,2018,1,1,10
2243,cc0f5e6a-5d48-e1e8-f3d8-e7e682435f6a,4350,Mobile,iPhone,Google,2018,1,1,10
2245,f5e62430-7c57-1db8-03b6-fa32c2cce2e3,6068,Mobile,iPhone,Google,2018,1,1,10
2246,de89bac5-57c6-ecfb-184d-cc4e973c31ac,5017,Desktop,Other_OS,Other_PageReferer,2018,1,1,10
2247,8f8643cd-ef44-75ce-78dd-9a23aff1451d,1446,Mobile,iPhone,Google,2018,1,1,10
2248,7ed0e2a6-858e-b3a9-9474-d1e8f9c145fa,7809,Mobile,iPhone,HomeWebsite,2018,1,1,10
2249,3e40bb6f-72bf-6be3-84ba-59d6007875a2,6490,Mobile,Android,Google,2018,1,1,10
2252,7dd6a730-7a2a-90cb-a59d-f50ccc5659ab,8541,Mobile,iPad,Other_PageReferer,2018,1,1,10
2253,bf25358d-6ae1-7b3e-82dd-ced79cec8f0b,8631,Mobile,Android,Google,2018,1,1,10
2254,acc1c375-1b83-3425-4c97-4e49e5576ab4,6748,Mobile,Android,Other_PageReferer,2018,1,1,10
2255,de89bac5-57c6-ecfb-184d-cc4e973c31ac,6515,Desktop,Other_OS,Other_PageReferer,2018,1,1,10
2257,64827e69-0a42-7456-dfc7-2776a43a7cd7,4965,Mobile,iPhone,Google,2018,1,1,10
2258,014bc2c9-3bf5-2b58-2055-fe0a514c8682,4860,Mobile,iPhone,Google,2018,1,1,10
2260,9047f8a0-38ec-b264-7790-1d997a95d98b,4465,Mobile,iPhone,Google,2018,1,1,10
2261,aa527e7f-2020-b2fe-1df6-e52f963b3b37,4227,Mobile,Android,Google,2018,1,1,10
2263,ccf1b76a-3d26-5282-66b5-dab0703cefa8,5858,Mobile,iPhone,Facebook,2018,1,1,10
2265,a542aa93-c221-2f60-5972-0037b10a1e6a,8586,Mobile,iPhone,Google,2018,1,1,10
2266,19a1b406-3a97-9e64-f6a8-f0adccf61025,9317,Mobile,Android,Other_PageReferer,2018,1,1,10
2267,a19ed4ed-b2de-f6b6-9127-9afb91353372,8228,Mobile,Android,Google,2018,1,1,10
2270,051fd93b-054c-9d24-e2a5-f44a8290b74e,3297,Desktop,Windows,Google,2018,1,1,10
2273,783417ce-07e9-f07f-b74b-d559f04a14c5,8907,Mobile,iPhone,Facebook,2018,1,1,10
2275,81aefd88-bf2c-392c-c91e-bae95214a88f,5440,Desktop,Windows,Google,2018,1,1,10
2276,6305de19-f3c0-7c07-11ae-38fe75fef885,6842,Mobile,Android,HomeWebsite,2018,1,1,10
2283,df59888e-8f31-454c-6f92-fe8cadb02636,3645,Mobile,Android,Facebook,2018,1,1,10
2284,f6ea2007-4cef-92cb-ec52-d04911a266b2,7117,Mobile,iPhone,HomeWebsite,2018,1,1,10
2285,b3bfe6aa-5572-664a-a069-f11164cad605,6341,Mobile,iPhone,Google,2018,1,1,10
2287,fe561262-5bcc-0619-eba8-f324db380799,5519,Mobile,Android,Google,2018,1,1,10
2289,64d2cb88-022f-c9d0-31d9-12da28015016,5401,Mobile,Android,HomeWebsite,2018,1,1,10
2293,de89bac5-57c6-ecfb-184d-cc4e973c31ac,4981,Desktop,Other_OS,Other_PageReferer,2018,1,1,10
2295,de89bac5-57c6-ecfb-184d-cc4e973c31ac,8751,Desktop,Other_OS,Other_PageReferer,2018,1,1,10
2296,bc53bf6a-aad3-2810-b231-2577cff88aba,3595,Mobile,iPhone,Google,2018,1,1,10
2298,a7c69ae8-189f-904a-0ec8-bf5a68a85ddb,3776,Mobile,Android,Google,2018,1,1,10
2301,de89bac5-57c6-ecfb-184d-cc4e973c31ac,2629,Desktop,Other_OS,Other_PageReferer,2018,1,1,10
2304,97be3ea4-6063-ab3d-a9e4-adb95ac6681a,8058,Mobile,Android,Google,2018,1,1,10
2307,6c6a328c-1df9-0b16-eb2b-9628711a5313,3776,Mobile,iPhone,Google,2018,1,1,10
2310,f25a58a0-1649-8f34-7c0f-e4a85b2c3be2,5743,Mobile,Android,Google,2018,1,1,10
2311,bdbae3d0-0978-6b1e-90e3-f68331c96b0c,2449,Mobile,iPad,Other_PageReferer,2018,1,1,10
2312,8aa0d23c-3357-20df-1ead-3e0b86a9f629,9078,Desktop,Windows,HomeWebsite,2018,1,1,10
